CustomerID,Nb_Total_Cdes,Nb_Total_Articles,Nb_Dates_Distinctes_Cdes,Mnt_Moyen_Articles_Unitaires,Mnt_Moyen_Cdes,Nb_Moyen_Article_par_Cdes,Nb_Moyen_Article_Diff_par_Cdes,mois_moyen,jour_moyen,heure_moyen,Nb_Jour_Depuis_Derniere_Cde,Nb_Jour_Entre_2_Cdes,Mnt_Total_Cdes,Nb_Moyen_Article_par_Ref_par_Cde,Date_Der_Cde,Cluster_KM_V2
14024.0,2,150,2,3.70125,163.85,75.0,8.0,8,8,12,121,1.0,327.7,12.307692307692307,2011-08-10 11:30:00,3
14027.0,1,62,1,2.143333333333333,104.82000000000002,62.0,6.0,10,10,9,60,0.0,104.82000000000002,10.333333333333334,2011-10-10 09:01:00,3
14029.0,2,198,2,4.3660000000000005,233.83,99.0,7.5,8,12,15,63,40.0,467.66,11.666666666666664,2011-10-07 14:46:00,3
14030.0,8,1479,7,4.054444444444447,295.01125,184.875,30.125,7,10,15,18,43.125,2360.09,5.331031906689802,2011-11-21 16:48:00,4
14031.0,19,5788,17,4.327080000000009,909.8347368421053,304.63157894736844,13.157894736842106,7,14,16,7,18.84210526315789,17286.859999999993,45.07182348670906,2011-12-02 17:13:00,4
14032.0,11,2032,11,2.3899300699300685,270.5081818181818,184.72727272727272,13.0,8,13,12,2,32.63636363636363,2975.590000000001,17.60477448248346,2011-12-07 15:23:00,4
14034.0,3,423,2,2.354494382022471,217.2733333333333,141.0,28.0,8,9,13,22,45.0,651.8200000000003,7.082903463522475,2011-11-17 14:02:00,4
14035.0,5,739,5,2.8103030303030296,285.60400000000004,147.8,13.0,6,18,12,28,53.4,1428.0200000000002,14.628619528619527,2011-11-11 10:03:00,4
14036.0,1,268,1,4.371842105263157,626.6499999999999,268.0,38.0,2,28,9,284,0.0,626.6499999999999,7.052631578947367,2011-02-28 09:26:00,0
14037.0,2,46,2,3.4607142857142863,73.60000000000002,23.0,14.0,9,13,12,176,94.0,147.20000000000005,3.6538461538461537,2011-06-16 13:57:00,4
14038.0,3,965,3,1.9177173913043488,520.1266666666667,321.6666666666667,30.66666666666667,7,18,14,78,42.66666666666666,1560.379999999999,10.303703703703702,2011-09-22 13:37:00,4
14039.0,1,92,1,2.0333333333333337,152.2,92.0,6.0,11,6,13,33,0.0,152.2,15.333333333333336,2011-11-06 13:48:00,3
14040.0,12,1554,11,3.8171063829787237,301.24333333333334,129.5,18.58333333333333,5,16,12,40,23.75,3614.92,11.17234552916761,2011-10-30 12:42:00,4
14041.0,1,94,1,1.870952380952381,141.41,94.0,21.0,3,18,13,266,0.0,141.41,4.476190476190476,2011-03-18 13:25:00,0
14044.0,4,308,4,2.565693779904305,163.205,77.0,51.5,7,15,12,26,70.5,652.8199999999993,1.6212292027015895,2011-11-13 12:05:00,4
14045.0,4,535,3,4.233333333333333,414.9375,133.75,1.5,5,8,11,109,65.75,1659.75,98.41666666666669,2011-08-22 15:27:00,4
14046.0,1,460,1,0.5407142857142857,154.98999999999995,460.0,14.0,2,28,14,284,0.0,154.98999999999995,32.857142857142854,2011-02-28 14:48:00,0
14047.0,5,381,5,4.8353125,261.72200000000004,76.2,6.4,7,12,11,8,72.4,1308.61,12.315151515151515,2011-12-01 11:43:00,4
14048.0,1,288,1,2.189058823529412,409.92999999999984,288.0,83.0,2,7,14,305,0.0,409.92999999999984,3.469879518072289,2011-02-07 14:53:00,0
14049.0,4,3870,4,2.570655737704919,1420.4299999999996,967.5,119.0,6,19,11,16,75.0,5681.7199999999975,7.574962110448045,2011-11-23 12:20:00,4
14050.0,2,689,2,1.5387037037037044,373.18,344.5,27.0,9,16,11,31,37.0,746.3600000000001,13.158187599364071,2011-11-08 10:00:00,3
14051.0,23,3756,22,4.660714285714296,678.7126086956522,163.30434782608697,9.08695652173913,7,15,12,0,15.434782608695652,15610.389999999989,18.52499529456051,2011-12-09 10:20:00,4
14052.0,1,89,1,2.8821428571428567,225.35999999999996,89.0,56.0,11,20,12,19,0.0,225.35999999999996,1.5892857142857142,2011-11-20 12:30:00,3
14053.0,2,215,2,1.3775,130.125,107.5,1.5,7,5,13,124,17.5,260.25,78.75,2011-08-07 14:27:00,0
14054.0,1,62,1,1.5133333333333334,92.46,62.0,6.0,10,5,15,65,0.0,92.46,10.333333333333334,2011-10-05 15:49:00,3
14055.0,1,216,1,4.453,725.6400000000001,216.0,10.0,8,25,15,106,0.0,725.6400000000001,21.6,2011-08-25 15:04:00,3
14056.0,23,4273,23,2.8268083182640154,357.15869565217383,185.7826086956522,46.34782608695652,6,14,14,1,11.782608695652176,8214.64999999998,4.183265234718613,2011-12-08 13:36:00,4
14057.0,17,4876,14,1.9360211267605605,365.7623529411765,286.8235294117647,16.647058823529413,7,15,11,23,19.294117647058822,6217.960000000003,29.993012112624477,2011-11-16 10:32:00,4
14059.0,1,128,1,2.3125000000000004,183.6,128.0,8.0,3,18,10,266,0.0,183.6,16.0,2011-03-18 10:06:00,0
14060.0,19,5386,19,1.4406930693069289,323.17999999999995,283.4736842105263,10.631578947368421,7,14,12,4,18.894736842105264,6140.419999999997,29.542382290911704,2011-12-05 12:29:00,4
14062.0,12,5593,11,2.8256756756756767,872.0708333333336,466.08333333333326,9.25,7,18,12,9,29.16666666666667,10464.85,49.21602182539682,2011-11-30 10:04:00,4
14064.0,5,1788,5,1.5800000000000003,270.748,357.6,14.2,6,16,13,29,48.6,1353.7400000000002,35.78288888888889,2011-11-10 13:14:00,4
14066.0,1,45,1,4.364285714285715,152.55,45.0,7.0,3,18,12,266,0.0,152.55,6.428571428571429,2011-03-18 12:21:00,0
14067.0,2,361,2,2.862500000000001,187.35,180.5,26.0,9,5,11,63,16.0,374.69999999999993,7.0051851851851845,2011-10-07 10:21:00,3
14068.0,1,73,1,4.091666666666668,265.85,73.0,22.0,1,23,16,320,0.0,265.85,3.3181818181818183,2011-01-23 16:02:00,0
14071.0,8,995,7,2.4038271604938264,179.85250000000005,124.375,40.125,9,16,13,3,32.375,1438.8200000000031,4.146137981707835,2011-12-06 12:27:00,4
14073.0,1,130,1,2.141538461538462,151.04,130.0,13.0,11,7,15,32,0.0,151.04,10.0,2011-11-07 15:49:00,3
14075.0,3,754,3,1.8132558139534884,314.08666666666664,251.33333333333331,14.333333333333336,8,16,12,4,85.0,942.2599999999996,18.946078431372552,2011-12-05 08:38:00,4
14076.0,1,81,1,2.0091304347826084,122.46999999999996,81.0,43.0,8,2,15,129,0.0,122.46999999999996,1.8837209302325584,2011-08-02 15:19:00,3
14077.0,5,268,5,2.665952380952381,99.884,53.6,8.4,6,20,13,40,46.2,499.42,11.721666666666668,2011-10-30 12:35:00,4
14078.0,6,310,6,2.680461538461539,174.89499999999995,51.66666666666666,10.833333333333336,6,17,12,101,44.83333333333334,1049.3700000000003,4.797557997557997,2011-08-30 12:16:00,4
14079.0,1,301,1,3.273333333333333,375.1,301.0,12.0,8,7,12,124,0.0,375.1,25.08333333333333,2011-08-07 12:10:00,3
14080.0,1,48,1,0.95,45.6,48.0,4.0,11,7,11,32,0.0,45.6,12.0,2011-11-07 11:09:00,3
14081.0,2,596,2,3.033464052287581,467.2599999999998,298.0,72.5,7,7,15,302,33.5,934.52,4.085725220053579,2011-02-10 16:17:00,0
14082.0,1,110,1,2.5875862068965523,182.25,110.0,28.0,12,10,11,364,0.0,182.25,3.928571428571429,2010-12-10 11:02:00,0
14083.0,9,732,8,2.8062430939226486,113.15888888888891,81.33333333333333,19.666666666666668,9,13,13,4,40.444444444444436,1018.4299999999997,16.841360794459266,2011-12-05 13:14:00,4
14085.0,18,3184,16,2.401177777777781,247.14111111111112,176.88888888888889,24.722222222222218,7,16,13,2,19.88888888888889,4448.539999999997,8.231462657928445,2011-12-07 13:46:00,4
14087.0,1,251,1,1.42072463768116,194.42,251.0,61.0,12,7,12,2,0.0,194.42,4.114754098360656,2011-12-07 12:41:00,3
14088.0,13,12665,12,5.730696095076383,3883.9853846153856,974.2307692307692,45.30769230769231,8,16,14,10,23.538461538461537,50491.81,21.52378503304369,2011-11-29 16:16:00,4
14089.0,1,134,1,2.207142857142857,161.0,134.0,13.0,10,14,10,56,0.0,161.0,10.307692307692307,2011-10-14 10:38:00,3
14090.0,1,72,1,1.06,76.32000000000002,72.0,1.0,1,19,10,324,0.0,76.32000000000002,72.0,2011-01-19 10:51:00,0
14092.0,14,2066,12,2.7328971962616806,291.20785714285716,147.57142857142858,15.285714285714285,7,15,12,7,24.642857142857146,4076.910000000003,9.58249725328728,2011-12-02 12:13:00,4
14093.0,1,406,1,1.4897142857142849,442.84999999999985,406.0,95.0,11,27,16,12,0.0,442.84999999999985,4.273684210526316,2011-11-27 16:27:00,3
14096.0,17,16352,17,6.521708080610571,3833.2229411764756,961.8823529411764,298.8235294117647,9,17,13,4,5.294117647058823,65164.78999999966,3.072505315302561,2011-12-05 17:17:00,4
14098.0,1,104,1,1.7047619047619047,147.34999999999997,104.0,21.0,11,3,10,36,0.0,147.34999999999997,4.9523809523809526,2011-11-03 10:13:00,3
14099.0,11,2179,11,2.5935600000000023,282.19727272727266,198.0909090909091,22.72727272727273,6,16,13,16,30.363636363636363,3104.1700000000005,8.715871927972817,2011-11-23 13:53:00,4
14100.0,1,64,1,3.38846153846154,194.9,64.0,24.0,7,25,11,137,0.0,194.9,2.6666666666666665,2011-07-25 11:01:00,3
14101.0,6,6942,6,1.73,996.1316666666664,1157.0,5.833333333333332,4,21,11,73,41.66666666666666,5976.79,252.48333333333332,2011-09-27 12:28:00,4
14102.0,5,961,5,2.0744303797468358,272.0559999999999,192.2,11.2,11,15,12,5,7.4,1360.2800000000002,18.20887021475257,2011-12-04 15:38:00,3
14104.0,2,72,2,7.933809523809522,108.105,36.0,10.5,6,17,12,154,5.5,216.21,2.3421052631578947,2011-07-08 12:50:00,0
14105.0,1,800,1,2.9174324324324323,1266.2300000000002,800.0,74.0,4,14,17,239,0.0,1266.2300000000002,10.810810810810812,2011-04-14 17:58:00,0
14107.0,7,1793,7,2.6591056910569093,386.1757142857143,256.14285714285717,17.571428571428573,6,13,13,51,44.28571428571429,2703.23,15.323257456828886,2011-10-19 12:12:00,4
14108.0,2,381,2,3.0932352941176475,298.9550000000001,190.5,17.0,9,19,10,30,35.0,597.9100000000002,11.309027777777779,2011-11-09 10:41:00,3
14109.0,1,88,1,2.466666666666667,144.2,88.0,9.0,9,28,10,72,0.0,144.2,9.777777777777779,2011-09-28 10:18:00,3
14110.0,12,2457,12,2.3462820512820497,473.5958333333333,204.75,13.0,8,12,11,3,21.58333333333333,5683.149999999999,29.734157790332826,2011-12-06 12:26:00,4
14111.0,4,458,4,3.68,173.2125,114.5,2.5,8,16,12,14,56.5,692.85,42.55,2011-11-25 13:44:00,4
14112.0,7,1651,5,2.5103125000000004,416.45,235.85714285714286,22.857142857142854,7,18,12,22,35.857142857142854,2915.149999999997,9.480466820001704,2011-11-17 12:30:00,4
14113.0,4,745,4,2.481176470588236,460.105,186.25,8.5,11,16,12,3,87.5,1840.4200000000005,29.357142857142854,2011-12-06 12:18:00,4
14114.0,2,101,2,6.312666666666668,193.265,50.5,7.5,2,12,10,273,28.0,386.53,5.545454545454546,2011-03-11 09:42:00,0
14116.0,5,707,5,3.2516666666666665,276.54800000000006,141.4,14.4,9,10,11,19,20.0,1382.7400000000002,9.970356037151703,2011-11-20 10:29:00,3
14117.0,1,72,1,1.25,90.0,72.0,3.0,7,19,9,143,0.0,90.0,24.0,2011-07-19 09:49:00,0
14121.0,4,2082,4,2.294213836477987,695.0374999999998,520.5,39.75,11,14,11,3,13.5,2780.15,13.13842383107089,2011-12-06 12:19:00,3
14124.0,1,1618,1,0.35800000000000004,419.58,1618.0,4.0,9,16,13,84,0.0,419.58,404.5,2011-09-16 13:32:00,3
14125.0,3,1640,3,3.1613173652694573,913.4766666666667,546.6666666666666,55.33333333333334,10,20,13,10,22.33333333333333,2740.4300000000017,9.240586728427553,2011-11-29 12:47:00,3
14126.0,3,508,2,4.040666666666668,235.3766666666667,169.33333333333334,5.0,11,20,11,7,0.6666666666666666,706.1300000000001,76.33333333333333,2011-12-02 11:45:00,3
14127.0,3,321,3,3.9595454545454563,236.57,107.0,14.666666666666664,4,13,11,122,62.0,709.7099999999997,6.772222222222222,2011-08-09 10:49:00,4
14128.0,2,564,2,1.895,318.75,282.0,23.0,6,19,11,60,97.5,637.5000000000001,12.259469696969695,2011-10-10 12:00:00,4
14129.0,5,592,4,2.7344230769230773,224.77200000000002,118.4,10.4,8,12,9,1,64.5,1123.86,10.46,2011-12-08 11:02:00,4
14130.0,1,258,1,2.8653731343283564,483.86,258.0,66.0,1,24,16,319,0.0,483.86,3.9090909090909087,2011-01-24 16:05:00,0
14132.0,11,3368,11,1.7177499999999986,326.0027272727272,306.1818181818182,18.181818181818183,9,12,12,2,16.09090909090909,3586.030000000001,17.78277814954169,2011-12-07 13:35:00,4
14133.0,3,348,2,3.795,201.88,116.0,9.333333333333334,5,10,11,129,62.0,605.6399999999999,16.37878787878788,2011-08-02 11:34:00,4
14135.0,15,3850,14,2.472462686567162,312.6873333333333,256.6666666666667,8.933333333333334,8,11,11,1,24.4,4690.31,22.987830755490602,2011-12-08 11:38:00,4
14138.0,2,610,2,2.3117021276595744,491.19000000000017,305.0,23.0,11,7,10,1,31.0,982.3800000000003,12.564732142857142,2011-12-08 12:44:00,3
14139.0,1,510,1,1.4576923076923085,415.82,510.0,26.0,10,24,13,46,0.0,415.82,19.615384615384613,2011-10-24 13:34:00,3
14140.0,2,811,2,1.8239393939393944,467.52499999999986,405.5,33.0,11,7,10,3,13.5,935.0499999999997,12.116346153846154,2011-12-06 09:05:00,3
14141.0,4,355,4,3.5195,228.78250000000003,88.75,10.0,9,17,11,2,25.25,915.1300000000003,9.041071428571428,2011-12-07 09:53:00,3
14142.0,1,313,1,1.7704545454545455,311.81000000000006,313.0,22.0,12,1,16,373,0.0,311.81000000000006,14.227272727272727,2010-12-01 16:33:00,0
14143.0,1,30,1,5.485714285714287,115.8,30.0,7.0,7,29,9,133,0.0,115.8,4.285714285714286,2011-07-29 09:48:00,3
14145.0,4,756,4,4.950000000000001,935.55,189.0,2.75,7,10,12,46,42.25,3742.2,78.25,2011-10-24 12:10:00,4
14146.0,5,2437,4,2.6339047619047617,838.2,487.4,42.0,9,17,13,8,69.4,4190.999999999999,12.208669394532409,2011-12-01 10:18:00,4
14147.0,2,108,2,4.55,241.7,54.0,2.5,5,24,14,78,103.5,483.4,21.333333333333336,2011-09-22 18:10:00,4
14148.0,1,16,1,7.55,157.2,16.0,3.0,4,20,12,233,0.0,157.2,5.333333333333333,2011-04-20 12:02:00,0
14149.0,1,218,1,2.97,446.62000000000006,218.0,28.0,5,3,9,220,0.0,446.62000000000006,7.7857142857142865,2011-05-03 09:44:00,0
14150.0,2,496,2,1.6823076923076925,329.32000000000005,248.0,13.0,11,9,10,35,162.0,658.6400000000001,19.27380952380953,2011-11-04 10:05:00,4
14152.0,2,711,2,1.1434693877551023,310.645,355.5,24.5,6,22,13,75,79.0,621.2900000000002,14.912068965517244,2011-09-25 12:54:00,4
14154.0,2,465,1,7.893076923076924,672.81,232.5,26.0,4,14,15,239,0.0,1345.6200000000003,8.318181818181818,2011-04-14 16:26:00,0
14155.0,1,25,1,5.45,118.75,25.0,6.0,3,18,14,266,0.0,118.75,4.166666666666667,2011-03-18 14:13:00,0
14156.0,55,57885,43,3.8269142857142624,2134.175090909091,1052.4545454545455,25.32727272727273,6,13,11,9,6.314814814814816,117379.6299999998,63.594037198777635,2011-11-30 10:54:00,2
14157.0,2,284,2,2.1975000000000007,216.44000000000003,142.0,22.5,6,23,12,19,132.5,432.88000000000017,7.486111111111112,2011-11-20 11:32:00,4
14158.0,1,781,1,1.5365853658536592,507.66000000000014,781.0,41.0,10,30,15,40,0.0,507.66000000000014,19.048780487804876,2011-10-30 15:08:00,3
14159.0,11,4408,11,1.4932392026578116,426.6372727272728,400.7272727272728,103.27272727272728,8,17,11,19,30.818181818181817,4693.009999999989,3.7679793173542495,2011-11-20 12:36:00,4
14161.0,3,455,3,3.1771296296296287,370.17333333333335,151.66666666666666,33.666666666666664,6,6,12,215,50.66666666666666,1110.52,4.754358974358975,2011-05-08 11:41:00,0
14162.0,2,142,2,3.889200000000001,144.68,71.0,12.5,4,19,11,173,59.0,289.36000000000007,5.564102564102564,2011-06-19 11:36:00,0
14163.0,4,893,4,4.738076923076922,611.4775,223.25,13.0,6,15,15,87,37.5,2445.9100000000008,18.37941176470588,2011-09-13 15:18:00,4
14164.0,2,1033,2,1.554137931034483,815.8850000000001,516.5,14.5,9,25,12,70,5.0,1631.7700000000002,114.875,2011-09-30 12:24:00,3
14165.0,1,54,1,3.2376,122.54,54.0,23.0,3,9,12,275,0.0,122.54,2.347826086956522,2011-03-09 12:39:00,0
14167.0,4,150,4,4.298461538461538,143.71,37.5,12.0,5,22,15,39,72.5,574.8399999999998,3.234375,2011-10-31 14:29:00,4
14171.0,1,167,1,2.8863793103448265,363.79,167.0,57.0,9,2,16,98,0.0,363.79,2.929824561403509,2011-09-02 16:43:00,3
14173.0,4,150,3,4.376896551724138,112.71,37.5,7.25,9,21,12,10,51.75,450.84,6.704924242424243,2011-11-29 11:54:00,4
14174.0,1,94,1,1.937307692307692,134.46,94.0,26.0,11,6,13,33,0.0,134.46,3.615384615384616,2011-11-06 13:17:00,3
14175.0,3,1515,3,3.706375838926172,1074.1,505.0,49.66666666666666,5,15,12,59,89.66666666666669,3222.300000000001,10.0551894918174,2011-10-11 11:55:00,4
14176.0,4,209,3,3.5741935483870964,144.225,52.25,7.75,4,13,11,297,17.25,576.9,8.881944444444445,2011-02-15 13:12:00,0
14177.0,4,205,3,4.346666666666667,139.85250000000002,51.25,10.25,8,9,12,86,23.25,559.4100000000002,7.457602339181287,2011-09-14 15:11:00,3
14178.0,7,1505,7,1.703119266055044,231.56142857142854,215.0,44.14285714285715,9,11,12,8,24.42857142857143,1620.93,4.908154877037856,2011-12-01 12:01:00,4
14179.0,2,330,2,2.8135757575757543,359.8899999999999,165.0,72.5,10,24,13,40,5.5,719.7799999999997,2.598436671966084,2011-10-30 12:07:00,3
14180.0,25,719,24,9.311208333333344,189.94080000000002,28.76,9.6,6,13,12,10,14.04,4748.519999999999,3.0411421617598084,2011-11-29 10:56:00,4
14184.0,1,127,1,5.418333333333334,452.89,127.0,24.0,10,4,12,66,0.0,452.89,5.291666666666667,2011-10-04 12:43:00,3
14185.0,1,6,1,59.73333333333333,197.65,6.0,3.0,1,12,13,331,0.0,197.65,2.0,2011-01-12 13:52:00,0
14188.0,6,1162,6,1.9750769230769232,342.3933333333334,193.66666666666663,10.833333333333336,7,13,12,30,46.16666666666666,2054.36,17.96329966329966,2011-11-09 12:45:00,4
14189.0,15,3937,14,2.158,310.272,262.46666666666664,17.666666666666668,6,16,12,2,23.86666666666667,4654.079999999998,15.29561488219383,2011-12-07 15:55:00,4
14191.0,13,3662,13,1.9932818532818517,360.3661538461538,281.6923076923077,19.923076923076927,8,16,12,1,16.46153846153846,4684.760000000001,13.273960580669089,2011-12-08 09:23:00,4
14193.0,2,445,2,2.724047619047619,426.695,222.5,21.0,6,9,10,67,100.5,853.3900000000001,10.566361556064074,2011-10-03 09:34:00,4
14194.0,21,5840,15,3.387288428324704,540.4533333333335,278.0952380952381,27.57142857142857,7,17,12,4,14.9,11349.519999999986,9.374907697513587,2011-12-05 10:38:00,4
14195.0,2,760,2,5.992857142857143,506.0,380.0,3.5,4,11,13,201,25.0,1011.9999999999997,79.6,2011-05-22 10:29:00,0
14196.0,1,142,1,3.265,335.52,142.0,6.0,8,25,10,106,0.0,335.52,23.66666666666667,2011-08-25 10:25:00,3
14198.0,4,290,4,4.7356410256410255,175.35,72.5,9.75,7,16,14,18,55.0,701.3999999999999,7.485416666666667,2011-11-21 16:35:00,4
14199.0,1,28,1,5.9,185.4,28.0,2.0,5,5,13,218,0.0,185.4,14.0,2011-05-05 13:44:00,0
14201.0,7,590,7,2.5459459459459457,106.77714285714285,84.28571428571429,5.285714285714286,7,13,12,60,42.42857142857143,747.4399999999998,16.241496598639454,2011-10-10 13:27:00,4
14204.0,1,82,1,2.4050000000000007,161.02999999999997,82.0,36.0,12,7,13,2,0.0,161.02999999999997,2.2777777777777777,2011-12-07 13:38:00,3
14205.0,2,204,2,4.167916666666667,233.35,102.0,12.0,7,21,12,16,123.5,466.7000000000001,8.4,2011-11-23 10:55:00,4
14206.0,1,276,1,1.797,328.1599999999999,276.0,20.0,4,14,16,239,0.0,328.1599999999999,13.8,2011-04-14 16:38:00,0
14208.0,1,114,1,3.5269999999999997,151.73999999999995,114.0,10.0,9,6,12,94,0.0,151.73999999999995,11.4,2011-09-06 12:48:00,3
14209.0,6,691,6,5.291494252873559,345.5716666666667,115.16666666666669,14.5,5,17,11,10,53.16666666666666,2073.4300000000007,8.009936834607887,2011-11-29 10:18:00,4
14210.0,6,760,6,3.8163725490196065,317.64,126.66666666666669,17.0,5,16,12,105,43.83333333333334,1905.84,7.238937165775401,2011-08-26 12:36:00,4
14211.0,9,1242,9,2.7716964285714294,249.01111111111112,138.0,12.444444444444445,6,16,11,53,26.444444444444446,2241.100000000001,11.674525166191833,2011-10-17 13:23:00,4
14212.0,1,1152,1,1.2522222222222223,1070.48,1152.0,9.0,9,11,12,89,0.0,1070.48,128.0,2011-09-11 12:45:00,3
14214.0,5,751,5,2.340746268656716,200.876,150.2,13.4,7,12,12,30,49.0,1004.3799999999997,11.400127186009538,2011-11-09 10:31:00,4
14215.0,6,1358,6,2.221111111111109,298.2866666666667,226.33333333333331,18.0,6,17,12,11,59.16666666666666,1789.7200000000007,13.003566066066066,2011-11-28 12:19:00,4
14216.0,4,594,4,4.716271186440677,459.82499999999993,148.5,14.75,11,8,12,3,8.25,1839.3,11.61282051282051,2011-12-06 14:56:00,3
14217.0,17,689,16,5.495499999999996,117.93999999999998,40.52941176470589,5.882352941176472,7,13,12,1,20.94117647058824,2004.98,7.373389355742298,2011-12-08 11:53:00,4
14218.0,1,160,1,1.4400000000000002,169.48000000000005,160.0,12.0,10,28,10,42,0.0,169.48000000000005,13.333333333333336,2011-10-28 10:00:00,3
14219.0,1,78,1,2.2885714285714287,89.94,78.0,7.0,12,5,16,4,0.0,89.94,11.142857142857142,2011-12-05 16:23:00,3
14220.0,2,272,2,3.3961904761904766,316.2000000000001,136.0,10.5,8,11,15,247,55.0,632.4,12.990909090909092,2011-04-06 13:23:00,0
14221.0,9,2191,7,3.2711398963730542,381.4222222222222,243.44444444444446,21.444444444444443,6,13,14,42,32.666666666666664,3432.7999999999993,11.849039460665633,2011-10-28 13:42:00,4
14222.0,1,607,1,1.706829268292683,683.17,607.0,41.0,6,15,16,177,0.0,683.17,14.80487804878049,2011-06-15 16:42:00,0
14223.0,3,585,3,3.8998333333333326,330.37666666666667,195.0,20.0,6,11,13,92,57.0,991.13,9.629629629629632,2011-09-08 13:38:00,4
14224.0,4,514,4,3.857796610169488,262.53,128.5,27.75,5,17,13,110,52.0,1050.12,5.799726621417798,2011-08-21 13:24:00,4
14226.0,5,1308,5,2.899701492537313,446.43799999999993,261.6,13.0,7,15,12,28,47.6,2232.19,14.475873827791984,2011-11-11 11:34:00,4
14227.0,10,1820,6,2.848971428571425,335.096,182.0,17.5,5,20,12,26,32.0,3350.9600000000014,13.661813758279234,2011-11-13 15:48:00,4
14229.0,3,610,3,3.22,515.7333333333332,203.33333333333331,13.333333333333336,4,16,10,51,70.25,1547.2,16.55952380952381,2011-10-19 10:04:00,4
14231.0,3,409,3,3.6696,308.57,136.33333333333334,16.666666666666668,4,18,13,183,34.666666666666664,925.71,8.362573099415206,2011-06-09 11:05:00,0
14232.0,5,1941,5,1.8238260869565208,409.61399999999986,388.2,23.0,6,19,11,42,43.8,2048.0700000000006,18.85987841945289,2011-10-28 11:09:00,4
14233.0,4,680,4,2.7905714285714294,365.68,170.0,8.75,4,15,11,49,66.75,1462.7200000000007,18.697222222222226,2011-10-21 15:54:00,4
14234.0,4,963,4,1.591069182389936,193.86500000000004,240.75,33.75,10,16,15,22,8.75,775.4600000000003,14.256230529595015,2011-11-17 17:53:00,3
14235.0,5,1959,4,2.0179746835443044,628.972,391.8,15.8,6,17,11,75,36.6,3144.86,26.347212885154057,2011-09-25 14:37:00,4
14236.0,2,310,2,2.0653333333333337,245.43000000000004,155.0,7.5,10,11,13,80,145.5,490.86,17.666666666666668,2011-09-20 09:13:00,4
14237.0,1,38,1,7.122222222222222,161.00000000000003,38.0,9.0,12,1,13,373,0.0,161.00000000000003,4.222222222222221,2010-12-01 13:20:00,0
14238.0,1,111,1,2.2875,146.85,111.0,8.0,1,17,14,326,0.0,146.85,13.875,2011-01-17 14:40:00,0
14239.0,11,993,11,3.606696428571424,216.44090909090912,90.27272727272728,10.181818181818182,5,15,12,43,24.363636363636363,2380.8500000000017,9.291695025117484,2011-10-27 14:40:00,4
14240.0,2,418,2,3.439761904761904,445.1700000000001,209.0,21.0,7,18,12,30,97.5,890.3400000000005,9.246875,2011-11-09 13:45:00,4
14241.0,1,146,1,1.9550000000000003,213.7,146.0,10.0,6,9,11,183,0.0,213.7,14.6,2011-06-09 11:46:00,0
14242.0,2,123,2,3.720625000000001,140.27499999999998,61.5,8.0,2,18,9,234,45.5,280.55,7.6875,2011-04-19 11:46:00,0
14243.0,10,1221,10,3.961276595744681,258.87700000000007,122.1,14.1,7,12,12,8,35.2,2588.769999999999,9.176798418972332,2011-12-01 11:12:00,4
14245.0,2,976,2,3.1289814814814787,846.7249999999998,488.0,54.0,4,12,9,219,21.5,1693.4499999999994,8.916272297051329,2011-05-04 08:40:00,0
14246.0,3,804,3,2.9734666666666665,491.35333333333335,268.0,25.0,6,18,10,110,45.0,1474.0600000000006,10.703076923076924,2011-08-21 11:50:00,4
14247.0,1,47,1,3.912,136.77,47.0,19.0,3,6,15,278,0.0,136.77,2.473684210526316,2011-03-06 15:21:00,0
14248.0,1,102,1,3.0525,302.58,102.0,8.0,1,25,14,318,0.0,302.58,12.75,2011-01-25 14:45:00,0
14250.0,3,1200,2,2.4872072072072067,634.6833333333335,400.0,37.0,11,5,13,7,27.33333333333333,1904.05,9.937264537264536,2011-12-02 14:30:00,3
14251.0,5,1674,5,2.069230769230768,575.9400000000003,334.8,15.6,11,19,12,1,10.8,2879.7000000000007,21.36393162393162,2011-12-08 08:32:00,3
14256.0,2,414,2,4.051886792452829,484.53,207.0,26.5,7,17,12,260,52.0,969.06,7.385416666666666,2011-03-24 13:17:00,0
14257.0,5,1682,5,2.8388679245283015,619.9440000000002,336.4,21.2,6,10,12,64,50.6,3099.72,22.198645445704265,2011-10-06 16:54:00,4
14258.0,9,7100,8,3.838018018018017,1407.7755555555555,788.8888888888888,12.333333333333336,5,14,11,9,36.0,12669.979999999996,75.87901234567902,2011-11-30 15:27:00,4
14259.0,1,68,1,2.83,120.0,68.0,5.0,7,21,10,141,0.0,120.0,13.6,2011-07-21 10:44:00,0
14261.0,2,406,2,5.064038461538463,581.7249999999998,203.0,26.0,9,21,10,50,13.5,1163.4499999999996,5.6571428571428575,2011-10-20 10:04:00,3
14262.0,8,1645,8,2.0906993006992987,327.27874999999995,205.625,17.875,9,13,12,8,28.625,2618.230000000001,12.17523148148148,2011-12-01 14:17:00,4
14264.0,2,70,2,6.62,166.985,35.0,8.5,5,8,11,154,45.0,333.97,3.966666666666667,2011-07-08 10:20:00,0
14265.0,2,330,2,5.862903225806452,265.09000000000003,165.0,15.5,7,18,11,109,19.5,530.18,10.877083333333333,2011-08-22 13:32:00,3
14267.0,3,530,2,4.391090909090907,505.41333333333336,176.66666666666663,18.33333333333333,4,26,11,162,32.333333333333336,1516.2399999999998,9.555555555555557,2011-06-30 10:09:00,0
